,Condition,Freeze,KeepTrain,Performance
1186,Normal,No Freeze,20,0.5537999868392944
1187,Normal,No Freeze,20,0.5509999990463257
1188,Normal,No Freeze,20,0.5378000140190125
1189,Normal,No Freeze,20,0.5616000294685364
1190,Normal,No Freeze,20,0.5389999747276306
1191,Normal,No Freeze,20,0.5422000288963318
1192,Normal,No Freeze,20,0.5670999884605408
1193,Normal,No Freeze,20,0.5457999706268309
1194,Normal,No Freeze,20,0.5546000003814697
1195,Normal,No Freeze,20,0.5586000084877014
1196,Normal,No Freeze,20,0.5475000143051147
1197,Normal,No Freeze,20,0.5439000129699707
1198,Normal,No Freeze,20,0.5519999861717224
1199,Normal,No Freeze,20,0.5533000230789185
1200,Normal,Freeze,20,0.5038999915122986
1201,NoGrow,Freeze,20,0.4950000047683716
1202,Grow,Freeze,20,0.4970999956130981
1203,Normal,Freeze,20,0.4839999973773956
1204,NoGrow,Freeze,20,0.4979999959468842
1205,Grow,Freeze,20,0.4907000064849854
1206,Normal,Freeze,20,0.5098999738693237
1207,NoGrow,Freeze,20,0.4993999898433685
1208,Grow,Freeze,20,0.4927999973297119
1209,Normal,Freeze,20,0.5063999891281128
1210,NoGrow,Freeze,20,0.5044000148773193
1211,Grow,Freeze,20,0.4934999942779541
1212,Normal,Freeze,20,0.4776000082492829
1213,NoGrow,Freeze,20,0.4855000078678131
1214,Grow,Freeze,20,0.5023000240325928
1215,Normal,Freeze,20,0.5160999894142151
1216,NoGrow,Freeze,20,0.4912000000476837
1217,Grow,Freeze,20,0.4988000094890594
1218,Normal,Freeze,20,0.4828000068664551
1219,NoGrow,Freeze,20,0.4912000000476837
1220,Grow,Freeze,20,0.4785000085830689
1221,Normal,Freeze,20,0.5112000107765198
1222,NoGrow,Freeze,20,0.4950999915599823
1223,Grow,Freeze,20,0.5030000209808351
1224,Normal,Freeze,20,0.5123000144958496
1225,NoGrow,Freeze,20,0.5077999830245972
1226,Grow,Freeze,20,0.4889999926090241
1227,Normal,Freeze,20,0.5108000040054321
1228,NoGrow,Freeze,20,0.5051000118255615
1229,Grow,Freeze,20,0.4934000074863434
1230,Normal,Freeze,20,0.4977999925613403
1231,NoGrow,Freeze,20,0.4666000008583069
1232,Grow,Freeze,20,0.4894999861717224
1233,Normal,Freeze,20,0.5026000142097473
1234,NoGrow,Freeze,20,0.4921999871730805
1235,Grow,Freeze,20,0.4997000098228455
1236,Normal,Freeze,20,0.5228000283241272
1237,NoGrow,Freeze,20,0.4769000113010407
1238,Grow,Freeze,20,0.5080000162124634
1239,Normal,Freeze,20,0.4977000057697296
1240,NoGrow,Freeze,20,0.5131999850273132
1241,Grow,Freeze,20,0.5001999735832214
1242,Normal,Freeze,20,0.5109000205993652
1243,NoGrow,Freeze,20,0.473800003528595
1244,Grow,Freeze,20,0.5022000074386597
1245,Normal,Freeze,20,0.5188000202178955
1246,NoGrow,Freeze,20,0.4889999926090241
1247,Grow,Freeze,20,0.4878999888896942
1248,Normal,Freeze,20,0.5022000074386597
1249,NoGrow,Freeze,20,0.494599997997284
1250,Grow,Freeze,20,0.5142999887466431
1251,Normal,Freeze,20,0.4934000074863434
1252,NoGrow,Freeze,20,0.4769000113010407
1253,Grow,Freeze,20,0.5044000148773193
1254,Normal,Freeze,20,0.5131999850273132
1255,NoGrow,Freeze,20,0.4837999939918518
1256,Grow,Freeze,20,0.4930000007152557
1257,Normal,Freeze,20,0.4916999936103821
1258,NoGrow,Freeze,20,0.5135999917984009
1259,Grow,Freeze,20,0.5056999921798706
1260,Normal,Freeze,20,0.5052000284194946
1261,NoGrow,Freeze,20,0.5009999871253967
1262,Grow,Freeze,20,0.4898000061511994
1263,Normal,Freeze,20,0.4991999864578247
1264,NoGrow,Freeze,20,0.5004000067710876
1265,Grow,Freeze,20,0.4939000010490418
1266,Normal,Freeze,20,0.5128999948501587
1267,NoGrow,Freeze,20,0.4914999902248383
1268,Grow,Freeze,20,0.5097000002861023
1269,Normal,Freeze,20,0.5052000284194946
1270,NoGrow,Freeze,20,0.4957000017166138
1271,Grow,Freeze,20,0.4970999956130981
1272,Normal,Freeze,20,0.5092999935150146
1273,NoGrow,Freeze,20,0.4878000020980835
1274,Grow,Freeze,20,0.4990000128746033
1275,Normal,Freeze,20,0.5019000172615051
1276,NoGrow,Freeze,20,0.5013999938964844
1277,Grow,Freeze,20,0.5130000114440918
1278,Normal,Freeze,20,0.5105999708175659
1279,NoGrow,Freeze,20,0.4878000020980835
1280,Grow,Freeze,20,0.5001000165939331
1281,Normal,Freeze,20,0.5138000249862671
1282,NoGrow,Freeze,20,0.4821000099182129
1283,Grow,Freeze,20,0.4869000017642975
1284,Normal,Freeze,20,0.5044000148773193
1285,NoGrow,Freeze,20,0.4932999908924103
1286,Grow,Freeze,20,0.4916000068187714
1287,Normal,Freeze,20,0.5115000009536743
1288,NoGrow,Freeze,20,0.4857000112533569
1289,Grow,Freeze,20,0.5121999979019165
1290,Normal,Freeze,20,0.5203999876976013
1291,NoGrow,Freeze,20,0.4950999915599823
1292,Grow,Freeze,20,0.4832000136375427
1293,Normal,Freeze,20,0.5004000067710876
1294,NoGrow,Freeze,20,0.5002999901771545
1295,Grow,Freeze,20,0.5095000267028809
1296,Normal,Freeze,20,0.5121999979019165
1297,NoGrow,Freeze,20,0.4952000081539154
1298,Grow,Freeze,20,0.49020001292228704
1299,Normal,Freeze,20,0.5138000249862671
1300,NoGrow,Freeze,20,0.4812999963760376
1301,Grow,Freeze,20,0.5073999762535095
1302,Normal,Freeze,20,0.5216000080108643
1303,NoGrow,Freeze,20,0.4916000068187714
1304,Grow,Freeze,20,0.5047000050544739
1305,Normal,Freeze,20,0.5044999718666077
1306,NoGrow,Freeze,20,0.4930999875068665
1307,Grow,Freeze,20,0.5013999938964844
1308,Normal,Freeze,20,0.5209000110626221
1309,NoGrow,Freeze,20,0.5117999911308289
1310,Grow,Freeze,20,0.4916000068187714
1311,Normal,Freeze,20,0.5095999836921692
1312,NoGrow,Freeze,20,0.5059000253677368
1313,Grow,Freeze,20,0.5105000138282776
1314,Normal,Freeze,20,0.5241000056266785
1315,NoGrow,Freeze,20,0.492900013923645
1316,Grow,Freeze,20,0.5214999914169312
1317,Normal,Freeze,20,0.4993000030517578
1318,NoGrow,Freeze,20,0.4891000092029572
1319,Grow,Freeze,20,0.4995000064373016
1320,Normal,Freeze,20,0.5091000199317932
1321,NoGrow,Freeze,20,0.4869000017642975
1322,Grow,Freeze,20,0.493800014257431
1323,Normal,Freeze,20,0.5138999819755554
1324,NoGrow,Freeze,20,0.4623999893665314
1325,Grow,Freeze,20,0.5002999901771545
1326,Normal,Freeze,20,0.493800014257431
1327,NoGrow,Freeze,20,0.5030999779701233
1328,Grow,Freeze,20,0.5073000192642212
1329,Normal,Freeze,20,0.4997000098228455
1330,NoGrow,Freeze,20,0.4781000018119812
1331,Grow,Freeze,20,0.4979999959468842
1332,Normal,Freeze,20,0.5224999785423279
1333,NoGrow,Freeze,20,0.4923999905586242
1334,Grow,Freeze,20,0.4955999851226807
1335,Normal,Freeze,20,0.5113000273704529
1336,NoGrow,Freeze,20,0.4932000041007996
1337,Grow,Freeze,20,0.4966000020503998
1338,Normal,Freeze,20,0.5260999798774719
1339,NoGrow,Freeze,20,0.5034000277519226
1340,Grow,Freeze,20,0.4857999980449677
1341,Normal,Freeze,20,0.5209000110626221
1342,NoGrow,Freeze,20,0.505299985408783
1343,Grow,Freeze,20,0.4851000010967255
1344,Normal,Freeze,20,0.5006999969482422
1345,NoGrow,Freeze,20,0.4810000061988831
1346,Grow,Freeze,20,0.4859000146389008
1347,Normal,Freeze,20,0.5109000205993652
1348,NoGrow,Freeze,20,0.4981000125408173
1349,Grow,Freeze,20,0.4984999895095825
1350,Normal,Freeze,20,0.5148000121116638
1351,NoGrow,Freeze,20,0.4950000047683716
1352,Grow,Freeze,20,0.5077000260353088
1353,Normal,Freeze,20,0.5088000297546387
1354,NoGrow,Freeze,20,0.5030999779701233
1355,Grow,Freeze,20,0.4975000023841858
1356,Normal,Freeze,20,0.4988000094890594
1357,NoGrow,Freeze,20,0.5103999972343445
1358,Grow,Freeze,20,0.5011000037193298
1359,Normal,Freeze,20,0.5026000142097473
1360,NoGrow,Freeze,20,0.4776000082492829
1361,Grow,Freeze,20,0.5109999775886536
1362,Normal,Freeze,20,0.5131999850273132
1363,NoGrow,Freeze,20,0.5004000067710876
1364,Grow,Freeze,20,0.4876999855041504
1365,Normal,Freeze,20,0.5109000205993652
1366,NoGrow,Freeze,20,0.494700014591217
1367,Grow,Freeze,20,0.4860000014305115
1368,Normal,Freeze,20,0.497299998998642
1369,NoGrow,Freeze,20,0.4988999962806702
1370,Grow,Freeze,20,0.4959000051021576
1371,Normal,Freeze,20,0.5062999725341797
1372,NoGrow,Freeze,20,0.5022000074386597
1373,Grow,Freeze,20,0.4907999932765961
1374,Normal,Freeze,20,0.5006999969482422
1375,NoGrow,Freeze,20,0.4923000037670136
1376,Grow,Freeze,20,0.5097000002861023
1377,Normal,Freeze,20,0.5020999908447266
1378,NoGrow,Freeze,20,0.4995000064373016
1379,Grow,Freeze,20,0.4882000088691712
1380,Normal,Freeze,20,0.4939000010490418
1381,NoGrow,Freeze,20,0.48089998960495
1382,Grow,Freeze,20,0.5026999711990356
1383,Normal,Freeze,20,0.5026000142097473
1384,NoGrow,Freeze,20,0.5080000162124634
1385,Grow,Freeze,20,0.5224000215530396
1386,Normal,Freeze,20,0.5117999911308289
1387,NoGrow,Freeze,20,0.5019999742507935
1388,Grow,Freeze,20,0.4932999908924103
1389,Normal,Freeze,20,0.5235000252723694
1390,NoGrow,Freeze,20,0.4977000057697296
1391,Grow,Freeze,20,0.4709999859333038
1392,Normal,Freeze,20,0.5267999768257141
1393,NoGrow,Freeze,20,0.4945000112056732
1394,Grow,Freeze,20,0.5006999969482422
1395,Normal,Freeze,20,0.5012999773025513
1396,NoGrow,Freeze,20,0.4817000031471253
1397,Grow,Freeze,20,0.5005999803543091
1398,Normal,Freeze,20,0.5077999830245972
1399,NoGrow,Freeze,20,0.4844000041484833
1400,Grow,Freeze,20,0.5080999732017517
1401,Normal,Freeze,20,0.5127000212669373
1402,NoGrow,Freeze,20,0.5037999749183655
1403,Grow,Freeze,20,0.4808000028133392
1404,Normal,Freeze,20,0.5134999752044678
1405,NoGrow,Freeze,20,0.4702000021934509
1406,Grow,Freeze,20,0.5081999897956848
1407,Normal,Freeze,20,0.5148000121116638
1408,NoGrow,Freeze,20,0.4921000003814697
1409,Grow,Freeze,20,0.4907000064849854
1410,Normal,Freeze,20,0.5119000077247621
1411,NoGrow,Freeze,20,0.5127999782562256
1412,Grow,Freeze,20,0.4893999993801117
1413,Normal,Freeze,20,0.5144000053405762
1414,NoGrow,Freeze,20,0.4939000010490418
1415,Grow,Freeze,20,0.5095999836921692
1416,Normal,Freeze,20,0.4970000088214874
1417,NoGrow,Freeze,20,0.4787000119686127
1418,Grow,Freeze,20,0.4905999898910522
1419,Normal,Freeze,20,0.5206000208854675
1420,NoGrow,Freeze,20,0.4966000020503998
1421,Grow,Freeze,20,0.5030999779701233
1422,Normal,Freeze,20,0.5088000297546387
1423,NoGrow,Freeze,20,0.5012999773025513
1424,Grow,Freeze,20,0.5008999705314636
1425,Normal,Freeze,20,0.5178999900817871
1426,NoGrow,Freeze,20,0.5062000155448914
1427,Grow,Freeze,20,0.5109000205993652
1428,Normal,Freeze,20,0.4923999905586242
1429,NoGrow,Freeze,20,0.4936000108718872
1430,Grow,Freeze,20,0.5138999819755554
1431,Normal,Freeze,20,0.5187000036239624
1432,NoGrow,Freeze,20,0.4916000068187714
1433,Grow,Freeze,20,0.4907000064849854
1434,Normal,Freeze,20,0.5080000162124634
1435,NoGrow,Freeze,20,0.4814000129699707
1436,Grow,Freeze,20,0.5072000026702881
1437,Normal,Freeze,20,0.5187000036239624
1438,NoGrow,Freeze,20,0.4964999854564667
1439,Grow,Freeze,20,0.4932000041007996
1440,Normal,Freeze,20,0.5080999732017517
1441,NoGrow,Freeze,20,0.5001000165939331
1442,Grow,Freeze,20,0.4966000020503998
1443,Normal,Freeze,20,0.5113999843597412
1444,NoGrow,Freeze,20,0.5095000267028809
1445,Grow,Freeze,20,0.508899986743927
1446,Normal,Freeze,20,0.5121999979019165
1447,NoGrow,Freeze,20,0.501800000667572
1448,Grow,Freeze,20,0.5013999938964844
1449,Normal,Freeze,20,0.4891999959945679
1450,NoGrow,Freeze,20,0.4629999995231629
1451,Grow,Freeze,20,0.4814000129699707
1452,Normal,Freeze,20,0.4880999922752381
1453,NoGrow,Freeze,20,0.5235000252723694
1454,Grow,Freeze,20,0.5131000280380249
1455,Normal,Freeze,20,0.5159000158309937
1456,NoGrow,Freeze,20,0.4851999878883362
1457,Grow,Freeze,20,0.4860999882221222
1458,Normal,Freeze,20,0.4923000037670136
1459,NoGrow,Freeze,20,0.4966000020503998
1460,Grow,Freeze,20,0.5142999887466431
1461,Normal,Freeze,20,0.5178999900817871
1462,NoGrow,Freeze,20,0.4871000051498413
1463,Grow,Freeze,20,0.5041000247001648
1464,Normal,Freeze,20,0.5116999745368958
1465,NoGrow,Freeze,20,0.5080000162124634
1466,Grow,Freeze,20,0.5002999901771545
1467,Normal,Freeze,20,0.5031999945640564
1468,NoGrow,Freeze,20,0.5013999938964844
1469,Grow,Freeze,20,0.4986000061035156
1470,Normal,Freeze,20,0.5203999876976013
1471,NoGrow,Freeze,20,0.5002999901771545
1472,Grow,Freeze,20,0.5019000172615051
1473,Normal,Freeze,20,0.5081999897956848
1474,NoGrow,Freeze,20,0.49020001292228704
1475,Grow,Freeze,20,0.4981000125408173
1476,Normal,Freeze,20,0.508899986743927
1477,NoGrow,Freeze,20,0.4751000106334686
1478,Grow,Freeze,20,0.5062999725341797
1479,Normal,Freeze,20,0.5242000222206116
1480,NoGrow,Freeze,20,0.45480000972747797
1481,Grow,Freeze,20,0.4959999918937683
1482,Normal,Freeze,20,0.5034999847412109
1483,NoGrow,Freeze,20,0.4826000034809113
1484,Grow,Freeze,20,0.4970999956130981
1485,Normal,Freeze,20,0.4959000051021576
1486,NoGrow,Freeze,20,0.4841000139713288
1487,Grow,Freeze,20,0.5250999927520752
1488,Normal,Freeze,20,0.4812999963760376
1489,NoGrow,Freeze,20,0.4970000088214874
1490,Grow,Freeze,20,0.5063999891281128
1491,Normal,Freeze,20,0.5091999769210815
1492,NoGrow,Freeze,20,0.5009999871253967
1493,Grow,Freeze,20,0.5135999917984009
1494,Normal,Freeze,20,0.5059999823570251
1495,NoGrow,Freeze,20,0.5153999924659729
1496,Grow,Freeze,20,0.4885999858379364
1497,Normal,Freeze,20,0.5162000060081482
1498,NoGrow,Freeze,20,0.5097000002861023
1499,Grow,Freeze,20,0.4900000095367432
1500,Normal,No Freeze,30,0.5515999794006348
1501,Normal,No Freeze,30,0.5482000112533569
1502,Normal,No Freeze,30,0.5478000044822693
1503,Normal,No Freeze,30,0.5382000207901001
1504,Normal,No Freeze,30,0.5536999702453613
1505,Normal,No Freeze,30,0.5504000186920166
1506,Normal,No Freeze,30,0.5616999864578247
1507,Normal,No Freeze,30,0.5455999970436096
1508,Normal,No Freeze,30,0.5547000169754028
1509,Normal,No Freeze,30,0.5633000135421753
1510,Normal,No Freeze,30,0.5483000278472899
1511,Normal,No Freeze,30,0.5573999881744385
1512,Normal,No Freeze,30,0.5562000274658203
1513,Normal,No Freeze,30,0.5527999997138977
1514,Normal,No Freeze,30,0.5482000112533569
1515,Normal,No Freeze,30,0.5443000197410583
1516,Normal,No Freeze,30,0.5546000003814697
1517,Normal,No Freeze,30,0.551800012588501
1518,Normal,No Freeze,30,0.5634999871253967
1519,Normal,No Freeze,30,0.5307000279426575
1520,Normal,No Freeze,30,0.5522000193595886
1521,Normal,No Freeze,30,0.5616999864578247
1522,Normal,No Freeze,30,0.5534999966621399
1523,Normal,No Freeze,30,0.542900025844574
1524,Normal,No Freeze,30,0.5503000020980835
1525,Normal,No Freeze,30,0.5655999779701233
1526,Normal,No Freeze,30,0.551800012588501
1527,Normal,No Freeze,30,0.5430999994277954
1528,Normal,No Freeze,30,0.5473999977111816
1529,Normal,No Freeze,30,0.5422999858856201
1530,Normal,No Freeze,30,0.5404000282287598
1531,Normal,No Freeze,30,0.5340999960899353
1532,Normal,No Freeze,30,0.5479000210762024
1533,Normal,No Freeze,30,0.5493999719619751
1534,Normal,No Freeze,30,0.5527999997138977
1535,Normal,No Freeze,30,0.5375000238418579
1536,Normal,No Freeze,30,0.5522000193595886
1537,Normal,No Freeze,30,0.5486000180244446
1538,Normal,No Freeze,30,0.5450999736785889
1539,Normal,No Freeze,30,0.5503000020980835
1540,Normal,No Freeze,30,0.5430999994277954
1541,Normal,No Freeze,30,0.5450000166893005
1542,Normal,No Freeze,30,0.5444999933242798
1543,Normal,No Freeze,30,0.544700026512146
1544,Normal,No Freeze,30,0.5415999889373779
1545,Normal,No Freeze,30,0.5623000264167786
1546,Normal,No Freeze,30,0.5461000204086304
1547,Normal,No Freeze,30,0.555899977684021
1548,Normal,No Freeze,30,0.5532000064849854
1549,Normal,No Freeze,30,0.5529000163078308
1550,Normal,No Freeze,30,0.5447999835014343
1551,Normal,No Freeze,30,0.5554999709129333
1552,Normal,No Freeze,30,0.5508000254631042
1553,Normal,No Freeze,30,0.5576000213623047
1554,Normal,No Freeze,30,0.5443000197410583
1555,Normal,No Freeze,30,0.5498999953269958
1556,Normal,No Freeze,30,0.5557000041007996
1557,Normal,No Freeze,30,0.5346999764442444
1558,Normal,No Freeze,30,0.5426999926567078
1559,Normal,No Freeze,30,0.5426999926567078
1560,Normal,No Freeze,30,0.5450999736785889
1561,Normal,No Freeze,30,0.5473999977111816
1562,Normal,No Freeze,30,0.5656999945640564
1563,Normal,No Freeze,30,0.5587000250816345
1564,Normal,No Freeze,30,0.5662999749183655
1565,Normal,No Freeze,30,0.5460000038146973
1566,Normal,No Freeze,30,0.5475000143051147
1567,Normal,No Freeze,30,0.5564000010490417
1568,Normal,No Freeze,30,0.5450000166893005
1569,Normal,No Freeze,30,0.5547000169754028
1570,Normal,No Freeze,30,0.5482000112533569
1571,Normal,No Freeze,30,0.5311999917030334
1572,Normal,No Freeze,30,0.5522999763488771
1573,Normal,No Freeze,30,0.5598999857902527
1574,Normal,No Freeze,30,0.5576000213623047
1575,Normal,No Freeze,30,0.5551000237464905
1576,Normal,No Freeze,30,0.5475999712944031
1577,Normal,No Freeze,30,0.5565000176429749
1578,Normal,No Freeze,30,0.5490999817848206
1579,Normal,No Freeze,30,0.5343999862670898
1580,Normal,No Freeze,30,0.5436000227928162
1581,Normal,No Freeze,30,0.5572999715805054
1582,Normal,No Freeze,30,0.5462999939918518
1583,Normal,No Freeze,30,0.5450000166893005
1584,Normal,No Freeze,30,0.5486999750137329
1585,Normal,No Freeze,30,0.5539000034332275
1586,Normal,No Freeze,30,0.5375000238418579
1587,Normal,No Freeze,30,0.5615000128746033
1588,Normal,No Freeze,30,0.5569999814033508
1589,Normal,No Freeze,30,0.5440999865531921
1590,Normal,No Freeze,30,0.5485000014305115
1591,Normal,No Freeze,30,0.5439000129699707
1592,Normal,No Freeze,30,0.5412999987602234
1593,Normal,No Freeze,30,0.5641999840736389
1594,Normal,No Freeze,30,0.5569000244140625
1595,Normal,No Freeze,30,0.5460000038146973
1596,Normal,No Freeze,30,0.5580999851226807
1597,Normal,No Freeze,30,0.5436999797821045
1598,Normal,No Freeze,30,0.551800012588501
1599,Normal,No Freeze,30,0.546999990940094
1600,NoGrow,No Freeze,30,0.5584999918937683
1601,NoGrow,No Freeze,30,0.5422999858856201
1602,NoGrow,No Freeze,30,0.5404000282287598
1603,NoGrow,No Freeze,30,0.5546000003814697
1604,NoGrow,No Freeze,30,0.5473999977111816
1605,NoGrow,No Freeze,30,0.5394999980926514
1606,NoGrow,No Freeze,30,0.548799991607666
1607,NoGrow,No Freeze,30,0.5485000014305115
1608,NoGrow,No Freeze,30,0.539900004863739
1609,NoGrow,No Freeze,30,0.5555999875068665
1610,NoGrow,No Freeze,30,0.5411999821662903
1611,NoGrow,No Freeze,30,0.5490000247955322
1612,NoGrow,No Freeze,30,0.5454999804496765
1613,NoGrow,No Freeze,30,0.5354999899864197
1614,NoGrow,No Freeze,30,0.5437999963760376
1615,NoGrow,No Freeze,30,0.5562000274658203
1616,NoGrow,No Freeze,30,0.5529000163078308
1617,NoGrow,No Freeze,30,0.5472999811172485
1618,NoGrow,No Freeze,30,0.5386999845504761
1619,NoGrow,No Freeze,30,0.5396000146865845
1620,NoGrow,No Freeze,30,0.5436999797821045
1621,NoGrow,No Freeze,30,0.5590000152587891
1622,NoGrow,No Freeze,30,0.5457999706268309
1623,NoGrow,No Freeze,30,0.5450999736785889
1624,NoGrow,No Freeze,30,0.5526000261306763
1625,NoGrow,No Freeze,30,0.5483999848365784
1626,NoGrow,No Freeze,30,0.5497999787330627
1627,NoGrow,No Freeze,30,0.5493000149726868
1628,NoGrow,No Freeze,30,0.5440999865531921
1629,NoGrow,No Freeze,30,0.5486000180244446
1630,NoGrow,No Freeze,30,0.5515000224113464
1631,NoGrow,No Freeze,30,0.5449000000953674
1632,NoGrow,No Freeze,30,0.5527999997138977
1633,NoGrow,No Freeze,30,0.5569000244140625
1634,NoGrow,No Freeze,30,0.555400013923645
1635,NoGrow,No Freeze,30,0.5440000295639038
1636,NoGrow,No Freeze,30,0.544700026512146
1637,NoGrow,No Freeze,30,0.5493000149726868
1638,NoGrow,No Freeze,30,0.5626000165939331
1639,NoGrow,No Freeze,30,0.5353000164031982
1640,NoGrow,No Freeze,30,0.5430999994277954
1641,NoGrow,No Freeze,30,0.5539000034332275
1642,NoGrow,No Freeze,30,0.5486999750137329
1643,NoGrow,No Freeze,30,0.5514000058174133
1644,NoGrow,No Freeze,30,0.5526999831199646
1645,NoGrow,No Freeze,30,0.5497000217437744
1646,NoGrow,No Freeze,30,0.555400013923645
1647,NoGrow,No Freeze,30,0.5382999777793884
1648,NoGrow,No Freeze,30,0.5435000061988831
1649,NoGrow,No Freeze,30,0.5426999926567078
1650,NoGrow,No Freeze,30,0.5443000197410583
1651,NoGrow,No Freeze,30,0.5458999872207642
1652,NoGrow,No Freeze,30,0.5407999753952026
1653,NoGrow,No Freeze,30,0.5577999949455261
1654,NoGrow,No Freeze,30,0.5450000166893005
1655,NoGrow,No Freeze,30,0.5421000123023987
1656,NoGrow,No Freeze,30,0.5464000105857849
1657,NoGrow,No Freeze,30,0.5422000288963318
1658,NoGrow,No Freeze,30,0.5505999922752379
1659,NoGrow,No Freeze,30,0.5468999743461609
1660,NoGrow,No Freeze,30,0.5436999797821045
1661,NoGrow,No Freeze,30,0.5451999902725221
1662,NoGrow,No Freeze,30,0.5472999811172485
1663,NoGrow,No Freeze,30,0.539900004863739
1664,NoGrow,No Freeze,30,0.5331000089645386
1665,NoGrow,No Freeze,30,0.5566999912261963
1666,NoGrow,No Freeze,30,0.5437999963760376
1667,NoGrow,No Freeze,30,0.5454999804496765
1668,NoGrow,No Freeze,30,0.5641000270843506
1669,NoGrow,No Freeze,30,0.5597000122070312
1670,NoGrow,No Freeze,30,0.5433999896049501
1671,NoGrow,No Freeze,30,0.5453000068664551
1672,NoGrow,No Freeze,30,0.5439000129699707
1673,NoGrow,No Freeze,30,0.5631999969482422
1674,NoGrow,No Freeze,30,0.5521000027656555
1675,NoGrow,No Freeze,30,0.5501000285148621
1676,NoGrow,No Freeze,30,0.5478000044822693
1677,NoGrow,No Freeze,30,0.5612999796867371
1678,NoGrow,No Freeze,30,0.5360000133514404
1679,NoGrow,No Freeze,30,0.5473999977111816
1680,NoGrow,No Freeze,30,0.5494999885559082
1681,NoGrow,No Freeze,30,0.5400000214576721
1682,NoGrow,No Freeze,30,0.5374000072479248
1683,NoGrow,No Freeze,30,0.5383999943733215
1684,NoGrow,No Freeze,30,0.5446000099182129
1685,NoGrow,No Freeze,30,0.5544000267982483
1686,NoGrow,No Freeze,30,0.5561000108718872
1687,NoGrow,No Freeze,30,0.558899998664856
1688,NoGrow,No Freeze,30,0.558899998664856
1689,NoGrow,No Freeze,30,0.5514000058174133
1690,NoGrow,No Freeze,30,0.5509999990463257
1691,NoGrow,No Freeze,30,0.5455999970436096
1692,NoGrow,No Freeze,30,0.5411000251770021
1693,NoGrow,No Freeze,30,0.5608000159263611
1694,NoGrow,No Freeze,30,0.5598000288009644
1695,NoGrow,No Freeze,30,0.555400013923645
1696,NoGrow,No Freeze,30,0.5479999780654907
1697,NoGrow,No Freeze,30,0.5516999959945679
1698,NoGrow,No Freeze,30,0.5285000205039978
1699,NoGrow,No Freeze,30,0.5426999926567078
1700,Grow,No Freeze,30,0.5473999977111816
1701,Grow,No Freeze,30,0.5471000075340271
1702,Grow,No Freeze,30,0.5429999828338623
1703,Grow,No Freeze,30,0.5350000262260437
1704,Grow,No Freeze,30,0.5454000234603882
1705,Grow,No Freeze,30,0.5453000068664551
1706,Grow,No Freeze,30,0.5512999892234802
1707,Grow,No Freeze,30,0.5511999726295471
1708,Grow,No Freeze,30,0.5569000244140625
1709,Grow,No Freeze,30,0.5493000149726868
1710,Grow,No Freeze,30,0.5486000180244446
1711,Grow,No Freeze,30,0.5547999739646912
1712,Grow,No Freeze,30,0.5562000274658203
1713,Grow,No Freeze,30,0.5465999841690063
1714,Grow,No Freeze,30,0.5493000149726868
1715,Grow,No Freeze,30,0.5637999773025513
1716,Grow,No Freeze,30,0.5449000000953674
1717,Grow,No Freeze,30,0.5365999937057495
1718,Grow,No Freeze,30,0.546999990940094
1719,Grow,No Freeze,30,0.5515999794006348
1720,Grow,No Freeze,30,0.5526000261306763
1721,Grow,No Freeze,30,0.5512999892234802
1722,Grow,No Freeze,30,0.5526999831199646
1723,Grow,No Freeze,30,0.5504000186920166
1724,Grow,No Freeze,30,0.5393999814987183
1725,Grow,No Freeze,30,0.5450000166893005
1726,Grow,No Freeze,30,0.5544000267982483
1727,Grow,No Freeze,30,0.5394999980926514
1728,Grow,No Freeze,30,0.5515000224113464
1729,Grow,No Freeze,30,0.5552999973297119
1730,Grow,No Freeze,30,0.5475000143051147
1731,Grow,No Freeze,30,0.5565000176429749
1732,Grow,No Freeze,30,0.5570999979972839
1733,Grow,No Freeze,30,0.5593000054359436
1734,Grow,No Freeze,30,0.5539000034332275
1735,Grow,No Freeze,30,0.5558000206947327
1736,Grow,No Freeze,30,0.5561000108718872
1737,Grow,No Freeze,30,0.557699978351593
1738,Grow,No Freeze,30,0.5475999712944031
1739,Grow,No Freeze,30,0.5406000018119812
1740,Grow,No Freeze,30,0.5511999726295471
1741,Grow,No Freeze,30,0.5450999736785889
1742,Grow,No Freeze,30,0.5532000064849854
1743,Grow,No Freeze,30,0.5519999861717224
1744,Grow,No Freeze,30,0.5605999827384949
1745,Grow,No Freeze,30,0.551800012588501
1746,Grow,No Freeze,30,0.548799991607666
1747,Grow,No Freeze,30,0.5396999716758728
1748,Grow,No Freeze,30,0.5521000027656555
1749,Grow,No Freeze,30,0.5460000038146973
1750,Grow,No Freeze,30,0.5565000176429749
1751,Grow,No Freeze,30,0.5461999773979187
1752,Grow,No Freeze,30,0.5515000224113464
1753,Grow,No Freeze,30,0.5479999780654907
1754,Grow,No Freeze,30,0.5498999953269958
1755,Grow,No Freeze,30,0.5418000221252441
1756,Grow,No Freeze,30,0.5465999841690063
1757,Grow,No Freeze,30,0.5608000159263611
1758,Grow,No Freeze,30,0.5471000075340271
1759,Grow,No Freeze,30,0.5508000254631042
1760,Grow,No Freeze,30,0.5457000136375427
1761,Grow,No Freeze,30,0.5568000078201294
1762,Grow,No Freeze,30,0.5503000020980835
1763,Grow,No Freeze,30,0.5562999844551086
1764,Grow,No Freeze,30,0.5519999861717224
